7,7
2,7
4,8
9,8
10,12
10,12
7,13
6,13
4,14
9,14
4,16
10,16
5,17
10,17
8,18
4,18
5,21
4,21
8,23
8,23
9,24
2,24
1,28
9,28
5,32
2,32
4,33
6,33
6,38
4,38
3,41
3,41
7,43
6,43
3,48
6,48
7,49
9,49
3,53
10,53
10,57
7,57
2,58
4,58
8,61
9,61
9,63
2,63
2,68
8,68
9,69
2,69
9,72
2,72
10,74
5,74
5,75
4,75
1,80
1,80
9,85
3,85
5,88
8,88
1,89
7,89
3,90
7,90
7,93
8,93
7,94
6,94
6,95
8,95
1,99
3,99
8,100
9,100
4,105
9,105
6,110
5,110
6,111
2,111
1,115
2,115
1,116
8,116
5,118
8,118
5,120
5,120
6,125
9,125
2,126
3,126
6,131
10,131
10,136
1,136
1,136
6,136
1,141
1,141
7,141
8,141
4,143
4,143
2,145
4,145
5,149
8,149
6,153
9,153
5,158
3,158
1,158
6,158
10,159
10,159
10,164
5,164
9,164
9,164
9,169
2,169
6,173
10,173
2,173
8,173
1,174
1,174
2,174
8,174
