5,6
9,6
4,7
7,7
7,8
9,8
2,19
1,19
2,21
8,21
10,24
2,24
3,24
1,26
7,26
6,29
4,29
8,34
2,34
4,34
7,36
6,36
7,44
2,44
8,44
2,67
9,67
4,81
6,81
3,84
7,84
8,89
4,89
4,94
10,94
6,99
3,99
7,104
2,104
5,109
1,109
1,114
8,114
1,119
10,119
1,124
10,124
7,129
9,129
1,130
3,130
9,134
10,134
9,134
9,134
10,135
5,135
2,139
2,139
7,140
9,140
3,145
3,145
1,149
9,149
7,149
6,149
6,150
2,150
8,164
7,164
3,184
4,184
3,184
2,184
2,191
5,191
7,198
2,198
4,199
2,199
7,199
7,199
4,203
4,203
1,204
6,204
6,206
10,206
3,209
2,209
8,209
3,209
5,211
6,211
5,214
1,214
7,214
9,214
10,218
1,218
5,219
7,219
1,219
7,219
5,223
9,223
1,229
9,229
