2,7
7,7
7,8
8,8
10,9
1,9
7,14
8,14
8,19
8,19
1,24
10,24
3,29
7,29
10,35
3,35
9,39
10,39
3,40
2,40
1,43
5,43
5,44
3,44
9,45
2,45
8,47
4,47
1,48
10,48
1,51
5,51
8,55
2,55
2,56
7,56
2,59
9,59
6,60
2,60
9,63
6,63
3,64
1,64
5,65
2,65
6,67
3,67
3,68
10,68
6,71
6,71
4,75
2,75
8,76
3,76
6,79
5,79
8,80
6,80
4,83
10,83
10,84
2,84
2,85
3,85
10,87
3,87
4,88
8,88
6,91
2,91
5,95
9,95
4,100
9,100
2,105
1,105
3,107
5,107
10,118
10,118
10,119
6,119
2,121
9,121
8,122
7,122
3,123
7,123
4,126
8,126
7,128
4,128
1,133
8,133
8,134
3,134
2,135
3,135
10,137
8,137
4,139
4,139
6,143
10,143
5,144
9,144
10,145
9,145
3,147
10,147
9,148
4,148
5,149
2,149
2,153
4,153
8,154
4,154
2,157
3,157
4,159
8,159
8,163
4,163
7,164
6,164
6,169
9,169
8,171
7,171
8,174
4,174
3,175
5,175
