1600,160
310,31
150,15
830,83
1350,135
350,35
360,36
1360,136
990,99
390,39
1450,145
1810,181
690,69
430,43
510,51
1540,154
300,30
1060,106
480,48
1440,144
1520,152
440,44
520,52
530,53
540,54
900,90
170,17
570,57
1250,125
860,86
460,46
30,3
40,4
470,47
60,6
70,7
80,8
630,63
100,10
110,11
120,12
130,13
140,14
880,88
1750,175
1330,133
280,28
620,62
260,26
250,25
240,24
1530,153
1200,120
1080,108
200,20
1860,186
180,18
1180,118
380,38
980,98
970,97
960,96
950,95
1070,107
930,93
1210,121
1790,179
550,55
680,68
1840,184
870,87
1010,101
1650,165
1030,103
230,23
500,50
1670,167
1370,137
210,21
890,89
1100,110
1390,139
1120,112
1130,113
1140,114
850,85
290,29
580,58
590,59
1270,127
610,61
270,27
90,9
1680,168
650,65
370,37
1340,134
20,2
420,42
1040,104
720,72
1730,173
400,40
490,49
820,82
600,60
800,80
750,75
10,1
770,77
760,76
790,79
740,74
320,32
1700,170
1690,169
1820,182
780,78
1660,166
1090,109
1640,164
940,94
1620,162
1560,156
50,5
640,64
1580,158
1570,157
1610,161
1490,149
1020,102
1280,128
700,70
1760,176
1890,189
1880,188
1870,187
1470,147
1850,185
730,73
1830,174
1590,159
410,41
1710,171
910,91
1780,178
1770,177
1800,180
560,56
1830,183
710,71
1720,172
1230,123
1320,132
450,45
1300,130
1290,129
1900,190
810,81
1260,126
1310,131
1240,124
1400,140
1220,122
920,92
220,22
1190,119
670,67
1170,117
1160,116
1150,115
1420,142
1510,151
1500,150
1550,155
1480,148
840,84
1460,146
340,34
190,19
1430,143
1050,105
1410,141
160,16
1110,111
1380,138
1630,163
1000,100
330,33
660,66
