2,2,1,0,6
6,1,0,0,6
10,7,1,1,7
3,5,4,0,7
7,13,2,2,8
9,19,3,3,8
1,16,0,3,9
8,6,0,1,9
8,11,0,2,10
8,5,4,0,10
9,2,1,0,11
5,9,3,1,11
8,7,1,1,16
2,5,4,0,16
10,19,3,3,21
5,17,1,3,21
3,2,1,0,26
10,17,1,3,26
5,15,4,2,31
8,1,0,0,31
3,8,2,1,36
2,14,3,2,36
9,1,0,0,41
3,10,4,1,41
9,4,3,0,46
10,14,3,2,46
8,12,1,2,51
2,18,2,3,51
1,2,1,0,56
9,8,2,1,56
1,20,4,3,61
5,2,1,0,61
6,5,4,0,64
10,5,4,0,64
7,11,0,2,70
2,10,4,1,70
1,4,3,0,71
10,18,2,3,71
10,2,1,0,72
10,12,1,2,72
7,18,2,3,75
10,6,0,1,75
4,5,4,0,77
4,13,2,2,77
2,4,3,0,81
3,16,0,3,81
10,20,4,3,86
6,10,4,1,86
2,7,1,1,91
4,16,0,3,91
5,1,0,0,96
6,15,4,2,96
5,18,2,3,101
5,8,2,1,101
9,18,2,3,104
6,8,2,1,104
4,9,3,1,105
6,16,0,3,105
7,6,0,1,106
7,9,3,1,106
6,12,1,2,107
9,15,4,2,107
1,19,3,3,109
2,3,2,0,109
1,15,4,2,111
9,3,2,0,111
5,6,0,1,115
3,14,3,2,115
8,2,1,0,116
6,7,1,1,116
2,17,1,3,119
6,14,3,2,119
6,17,1,3,121
6,9,3,1,121
10,10,4,1,126
9,12,1,2,126
10,8,2,1,127
9,5,4,0,127
4,20,4,3,131
2,16,0,3,131
5,20,4,3,132
10,11,0,2,132
1,7,1,1,132
7,15,4,2,132
6,19,3,3,133
8,20,4,3,133
4,14,3,2,136
4,3,2,0,136
6,4,3,0,137
10,9,3,1,137
5,13,2,2,138
8,10,4,1,138
3,4,3,0,142
7,7,1,1,142
7,8,2,1,142
6,2,1,0,142
3,13,2,2,143
2,6,0,1,143
4,12,1,2,144
10,3,2,0,144
7,14,3,2,147
3,6,0,1,147
9,10,4,1,147
3,9,3,1,147
2,1,0,0,148
9,13,2,2,148
2,9,3,1,151
10,15,4,2,151
10,4,3,0,152
6,3,2,0,152
6,18,2,3,152
1,6,0,1,152
3,1,0,0,153
1,12,1,2,153
5,11,0,2,156
1,18,2,3,156
3,17,1,3,158
1,3,2,0,158
