2,2,1,0,7
7,14,3,2,7
10,3,2,0,8
10,17,1,3,9
1,8,2,1,9
8,19,3,3,14
8,17,1,3,14
8,16,0,3,19
8,9,3,1,19
1,15,4,2,24
10,4,3,0,24
3,2,1,0,29
7,9,3,1,29
10,19,3,3,35
3,17,1,3,35
9,20,4,3,39
10,12,1,2,39
3,18,2,3,40
2,8,2,1,40
1,1,0,0,43
5,10,4,1,43
5,6,0,1,44
3,19,3,3,44
9,2,1,0,45
2,3,2,0,45
8,5,4,0,47
4,8,2,1,47
1,3,2,0,48
10,10,4,1,48
1,14,3,2,51
5,18,2,3,51
8,8,2,1,55
2,6,0,1,55
2,4,3,0,56
7,16,0,3,56
2,13,2,2,59
9,16,0,3,59
6,18,2,3,60
2,10,4,1,60
9,12,1,2,63
6,6,0,1,63
3,6,0,1,64
1,16,0,3,64
5,15,4,2,65
2,12,1,2,65
6,15,4,2,67
3,7,1,1,67
3,10,4,1,68
10,14,3,2,68
6,7,1,1,71
6,10,4,1,71
4,17,1,3,75
2,15,4,2,75
8,7,1,1,76
3,15,4,2,76
6,9,3,1,79
5,17,1,3,79
8,10,4,1,80
6,11,0,2,80
4,19,3,3,83
10,2,1,0,83
10,15,4,2,84
2,20,4,3,84
2,17,1,3,85
3,4,3,0,85
10,5,4,0,87
3,20,4,3,87
4,11,0,2,88
8,2,1,0,88
6,14,3,2,91
2,5,4,0,91
5,12,1,2,95
9,17,1,3,95
4,5,4,0,100
9,13,2,2,100
2,18,2,3,105
1,12,1,2,105
3,16,0,3,107
5,2,1,0,107
10,9,3,1,118
10,6,0,1,118
10,18,2,3,119
6,3,2,0,119
2,1,0,0,121
9,7,1,1,121
8,6,0,1,122
7,1,0,0,122
3,1,0,0,123
7,11,0,2,123
4,15,4,2,126
8,14,3,2,126
7,19,3,3,128
4,4,3,0,128
1,17,1,3,133
8,11,0,2,133
8,4,3,0,134
3,8,2,1,134
2,19,3,3,135
3,3,2,0,135
10,20,4,3,137
8,1,0,0,137
4,13,2,2,139
4,10,4,1,139
6,4,3,0,143
10,16,0,3,143
5,13,2,2,144
9,19,3,3,144
10,11,0,2,145
9,8,2,1,145
3,9,3,1,147
10,8,2,1,147
9,11,0,2,148
4,9,3,1,148
5,16,0,3,149
2,11,0,2,149
2,16,0,3,153
4,3,2,0,153
8,18,2,3,154
4,14,3,2,154
2,14,3,2,157
3,5,4,0,157
4,16,0,3,159
8,20,4,3,159
8,15,4,2,163
4,7,1,1,163
7,18,2,3,164
6,1,0,0,164
6,19,3,3,169
9,4,3,0,169
8,3,2,0,171
7,17,1,3,171
8,12,1,2,174
4,1,0,0,174
3,11,0,2,175
5,7,1,1,175
8,13,2,2,8
