7,7
2,7
3,8
1,8
6,9
1,9
2,10
2,10
5,14
7,14
4,18
5,18
1,22
1,22
2,25
8,25
2,26
2,26
6,56
10,56
2,56
3,57
8,57
10,58
8,58
1,60
3,60
6,62
5,62
1,63
4,63
6,65
3,65
4,67
4,67
4,68
6,68
5,70
10,70
8,71
9,71
8,72
2,72
2,75
9,75
9,76
4,76
3,77
1,77
6,78
10,78
2,82
3,82
2,83
6,83
10,85
6,85
6,87
3,87
4,88
9,88
6,92
7,92
4,93
3,93
1,95
5,95
7,97
10,97
10,98
1,98
8,100
7,100
2,102
2,102
8,103
1,103
5,107
10,107
3,108
2,108
2,110
6,110
6,113
5,113
1,142
5,142
9,142
6,142
7,146
4,146
2,146
4,146
6,147
5,147
3,147
8,147
4,151
1,151
8,151
2,151
1,152
3,152
6,152
2,152
10,156
8,156
6,156
8,156
7,157
1,157
4,157
8,157
1,161
7,161
9,161
3,161
9,162
2,162
1,166
6,166
10,167
9,167
9,167
6,167
5,171
3,171
4,171
1,171
4,199
4,199
