5,8,2,1,6
9,15,4,2,6
4,6,0,1,7
7,5,4,0,7
7,4,3,0,8
9,12,1,2,8
2,13,2,2,19
1,15,4,2,19
2,4,3,0,21
8,6,0,1,21
10,2,1,0,24
2,8,2,1,24
3,18,2,3,24
1,2,1,0,26
7,19,3,3,26
6,6,0,1,29
4,3,2,0,29
8,1,0,0,34
2,14,3,2,34
4,17,1,3,34
7,3,2,0,36
6,10,4,1,36
7,20,4,3,44
2,3,2,0,44
8,3,2,0,44
2,7,1,1,67
9,5,4,0,67
4,11,0,2,81
6,13,2,2,81
3,11,0,2,84
7,17,1,3,84
8,13,2,2,89
4,15,4,2,89
4,12,1,2,94
10,15,4,2,94
6,11,0,2,99
3,1,0,0,99
7,15,4,2,104
2,18,2,3,104
5,19,3,3,109
1,9,3,1,109
1,16,0,3,114
8,15,4,2,114
1,20,4,3,119
10,4,3,0,119
1,18,2,3,124
10,12,1,2,124
7,13,2,2,129
9,7,1,1,129
1,3,2,0,130
3,12,1,2,130
9,10,4,1,134
10,8,2,1,134
9,6,0,1,134
9,16,0,3,134
10,6,0,1,135
5,16,0,3,135
2,10,4,1,139
2,20,4,3,139
7,11,0,2,140
9,9,3,1,140
3,20,4,3,145
3,17,1,3,145
1,11,0,2,149
9,1,0,0,149
7,8,2,1,149
6,18,2,3,149
6,17,1,3,150
2,2,1,0,150
8,2,1,0,164
7,14,3,2,164
3,3,2,0,184
4,14,3,2,184
3,7,1,1,184
2,15,4,2,184
2,5,4,0,191
5,4,3,0,191
7,18,2,3,198
2,11,0,2,198
4,16,0,3,199
2,17,1,3,199
7,6,0,1,199
7,10,4,1,199
4,13,2,2,203
4,5,4,0,203
1,4,3,0,204
6,1,0,0,204
6,9,3,1,206
10,18,2,3,206
3,15,4,2,209
2,1,0,0,209
8,4,3,0,209
3,4,3,0,209
5,7,1,1,211
6,19,3,3,211
5,1,0,0,214
1,12,1,2,214
7,7,1,1,214
9,13,2,2,214
10,11,0,2,218
1,6,0,1,218
5,15,4,2,219
7,16,0,3,219
1,17,1,3,219
7,1,0,0,219
5,3,2,0,223
9,19,3,3,223
1,10,4,1,229
9,4,3,0,229
