2,13,2,2,7
7,16,0,3,7
5,8,2,1,8
10,8,2,1,8
8,14,3,2,9
3,8,2,1,9
5,2,1,0,20
5,5,4,0,20
3,1,0,0,25
5,10,4,1,25
7,7,1,1,30
5,18,2,3,30
10,19,3,3,34
8,13,2,2,34
7,1,0,0,40
4,17,1,3,40
6,6,0,1,40
8,15,4,2,40
6,7,1,1,44
6,15,4,2,44
3,5,4,0,44
9,18,2,3,44
4,19,3,3,45
3,17,1,3,45
3,14,3,2,50
6,12,1,2,50
9,2,1,0,52
4,8,2,1,52
1,18,2,3,54
3,4,3,0,54
2,3,2,0,59
5,16,0,3,59
5,7,1,1,64
2,6,0,1,64
4,6,0,1,69
10,20,4,3,69
9,17,1,3,70
9,13,2,2,70
5,20,4,3,74
8,16,0,3,74
6,5,4,0,75
10,7,1,1,75
9,11,0,2,75
2,1,0,0,75
7,14,3,2,80
6,2,1,0,80
8,10,4,1,90
10,2,1,0,90
8,5,4,0,108
3,18,2,3,108
4,14,3,2,109
7,20,4,3,109
4,18,2,3,109
3,6,0,1,109
