740,74
360,36
580,58
650,65
390,39
140,14
190,19
570,57
160,16
200,20
880,88
860,86
870,87
780,78
260,26
630,63
110,11
220,22
700,70
460,46
270,27
560,56
600,60
640,64
70,7
810,81
280,28
210,21
690,69
10,1
820,82
130,13
850,85
800,80
490,49
830,71
520,52
350,35
910,91
590,59
760,76
50,5
310,31
930,48
330,33
170,17
930,93
470,47
940,94
770,77
620,62
670,67
440,44
250,25
550,55
430,43
410,41
290,29
750,75
660,66
450,45
30,3
150,15
500,50
790,79
60,6
610,61
100,10
400,40
530,53
840,84
420,42
90,9
20,2
890,89
300,30
340,34
230,23
380,38
240,24
950,95
540,54
830,83
320,32
900,90
370,37
920,92
180,18
720,72
40,4
510,51
730,73
120,12
80,8
680,68
