5,13,2,2,7
8,4,3,0,7
5,6,0,1,8
10,3,2,0,8
5,15,4,2,9
6,2,1,0,9
7,7,1,1,10
7,6,0,1,10
7,11,0,2,14
5,9,3,1,14
2,8,2,1,17
2,14,3,2,17
2,15,4,2,19
7,17,1,3,19
4,20,4,3,24
3,20,4,3,24
1,15,4,2,27
7,1,0,0,27
5,17,1,3,29
3,14,3,2,29
7,12,1,2,32
8,20,4,3,32
8,10,4,1,34
4,8,2,1,34
2,13,2,2,39
7,10,4,1,39
8,12,1,2,44
1,10,4,1,44
7,18,2,3,44
10,14,3,2,58
1,13,2,2,58
3,11,0,2,59
1,9,3,1,59
8,11,0,2,59
6,16,0,3,59
6,10,4,1,61
8,16,0,3,61
9,11,0,2,64
5,11,0,2,64
3,17,1,3,64
4,9,3,1,64
10,11,0,2,69
3,6,0,1,69
6,3,2,0,69
6,20,4,3,69
5,3,2,0,73
4,11,0,2,73
7,3,2,0,79
3,3,2,0,79
7,13,2,2,79
8,18,2,3,79
6,6,0,1,81
5,19,3,3,81
8,1,0,0,84
10,5,4,0,84
2,6,0,1,84
1,6,0,1,84
8,9,3,1,88
3,4,3,0,88
8,13,2,2,89
8,7,1,1,89
10,2,1,0,93
7,15,4,2,93
10,12,1,2,98
8,3,2,0,98
2,4,3,0,101
9,10,4,1,101
1,7,1,1,103
1,5,4,0,103
6,19,3,3,106
3,12,1,2,106
6,14,3,2,108
2,7,1,1,108
8,2,1,0,111
3,13,2,2,111
5,12,1,2,113
2,3,2,0,113
1,17,1,3,116
10,17,1,3,116
9,17,1,3,118
8,8,2,1,118
5,16,0,3,121
9,9,3,1,121
8,15,4,2,123
4,19,3,3,123
10,20,4,3,128
7,9,3,1,128
4,17,1,3,130
7,14,3,2,130
1,14,3,2,134
4,5,4,0,134
6,12,1,2,134
2,11,0,2,134
4,6,0,1,149
2,18,2,3,149
2,5,4,0,149
9,15,4,2,149
