10,11,0,2,6
2,10,4,1,6
10,12,1,2,7
3,10,4,1,7
3,4,3,0,8
2,15,4,2,8
2,16,0,3,17
2,2,1,0,17
10,10,4,1,22
9,13,2,2,22
6,7,1,1,24
4,8,2,1,24
5,9,3,1,27
4,20,4,3,27
1,1,0,0,29
8,11,0,2,29
3,18,2,3,32
3,20,4,3,32
6,14,3,2,37
3,9,3,1,37
8,17,1,3,42
8,1,0,0,44
10,5,4,0,44
1,20,4,3,47
2,5,4,0,47
4,15,4,2,52
8,8,2,1,52
5,14,3,2,57
10,16,0,3,59
5,19,3,3,59
1,16,0,3,62
1,11,0,2,62
7,11,0,2,64
3,3,2,0,64
2,6,0,1,67
8,14,3,2,67
7,9,3,1,72
3,19,3,3,72
8,16,0,3,74
4,14,3,2,74
8,15,4,2,77
2,11,0,2,77
7,2,1,0,79
10,18,2,3,79
1,15,4,2,82
1,17,1,3,82
2,9,3,1,90
7,4,3,0,90
2,12,1,2,94
4,13,2,2,94
1,3,2,0,95
6,4,3,0,95
5,8,2,1,99
4,9,3,1,99
5,7,1,1,100
2,13,2,2,100
4,2,1,0,104
3,12,1,2,104
6,19,3,3,105
4,19,3,3,105
9,18,2,3,109
3,11,0,2,109
1,18,2,3,110
8,5,4,0,110
1,13,2,2,114
4,5,4,0,114
2,8,2,1,114
6,20,4,3,114
4,11,0,2,115
3,16,0,3,115
2,7,1,1,116
7,18,2,3,116
7,19,3,3,120
5,16,0,3,120
7,7,1,1,125
4,1,0,0,125
3,8,2,1,129
3,2,1,0,129
5,12,1,2,131
3,7,1,1,131
9,5,4,0,135
1,2,1,0,135
7,10,4,1,136
8,19,3,3,136
3,15,4,2,141
2,3,2,0,141
1,6,0,1,146
5,6,0,1,146
1,9,3,1,150
7,16,0,3,150
4,17,1,3,151
3,14,3,2,151
4,18,2,3,155
7,20,4,3,155
6,11,0,2,155
3,6,0,1,155
10,20,4,3,156
2,20,4,3,156
7,12,1,2,161
1,8,2,1,161
6,6,0,1,165
6,17,1,3,165
2,1,0,0,165
2,14,3,2,165
2,4,3,0,166
8,4,3,0,166
2,19,3,3,170
8,10,4,1,170
7,15,4,2,170
6,5,4,0,170
1,10,4,1,171
2,17,1,3,171
9,3,2,0,175
1,4,3,0,175
3,5,4,0,176
3,17,1,3,176
10,19,3,3,185
9,19,3,3,185
8,2,1,0,190
4,7,1,1,190
7,17,1,3,190
2,18,2,3,190
5,13,2,2,191
3,13,2,2,191
6,3,2,0,191
4,12,1,2,195
6,1,0,0,195
8,9,3,1,200
9,11,0,2,205
6,9,3,1,205
1,5,4,0,205
10,17,1,3,206
9,7,1,1,206
9,6,0,1,206
4,4,3,0,206
1,14,3,2,210
7,14,3,2,210
5,15,4,2,211
3,1,0,0,211
1,12,1,2,211
6,18,2,3,211
4,6,0,1,215
8,12,1,2,216
1,7,1,1,216
10,8,2,1,220
7,8,2,1,220
7,3,2,0,230
9,16,0,3,231
1,19,3,3,231
7,1,0,0,235
9,12,1,2,235
8,6,0,1,236
9,4,3,0,240
10,9,3,1,245
6,16,0,3,245
9,17,1,3,245
9,10,4,1,246
6,12,1,2,250
8,7,1,1,251
7,6,0,1,251
5,1,0,0,256
7,13,2,2,42
10,14,3,2,57
10,15,4,2,191
8,3,2,0,200
5,2,1,0,205
4,3,2,0,215
4,10,4,1,230
7,3,2,0,236
5,4,3,0,240
9,8,2,1,245
10,9,3,1,246
8,13,2,2,250
5,10,4,1,255
5,14,3,2,255
8,20,4,3,256
