7,7
2,7
4,8
3,8
9,9
1,9
3,13
9,13
3,18
1,18
9,23
10,23
3,43
9,43
6,47
4,47
4,50
7,50
6,65
8,65
10,69
4,69
9,72
3,72
2,75
4,75
9,77
3,77
9,79
1,79
9,80
2,80
3,84
5,84
10,85
4,85
3,85
8,85
3,87
9,87
8,90
9,90
1,100
5,100
4,100
4,100
5,105
8,105
4,107
8,107
8,124
7,124
1,127
6,127
1,164
2,164
6,164
2,164
4,166
3,166
3,168
8,168
7,171
2,171
8,173
5,173
2,174
8,174
1,176
1,176
1,178
5,178
6,179
7,179
9,181
1,181
5,183
4,183
6,184
3,184
1,186
8,186
3,186
8,186
2,188
1,188
5,191
5,191
8,193
9,193
6,198
7,198
9,199
8,199
3,199
8,199
1,201
9,201
8,201
7,201
3,203
1,203
3,206
7,206
1,208
3,208
