5,7
8,7
5,8
10,8
5,9
6,9
7,10
7,10
7,14
5,14
2,17
2,17
2,19
7,19
4,24
3,24
1,27
7,27
5,29
3,29
7,32
8,32
8,34
4,34
2,39
7,39
8,44
1,44
7,44
10,58
1,58
3,59
1,59
8,59
6,59
6,61
8,61
9,64
5,64
3,64
4,64
10,69
3,69
6,69
6,69
5,73
4,73
7,79
3,79
7,79
8,79
6,81
5,81
8,84
10,84
2,84
1,84
8,88
3,88
8,89
8,89
10,93
7,93
10,98
8,98
2,101
9,101
1,103
1,103
6,106
3,106
6,108
2,108
8,111
3,111
5,113
2,113
1,116
10,116
9,118
8,118
5,121
9,121
8,123
4,123
10,128
7,128
4,130
7,130
1,134
4,134
6,134
2,134
4,149
2,149
2,149
9,149
