1,6
7,6
9,7
8,7
7,8
10,8
3,9
6,9
5,10
1,10
10,13
5,13
2,13
5,34
3,34
10,35
10,35
4,38
7,38
3,45
5,45
10,50
10,50
7,51
6,51
3,55
5,55
2,61
4,61
2,65
4,65
2,66
2,66
3,71
1,71
1,76
5,76
8,80
5,80
8,81
7,81
2,85
2,85
8,86
8,86
6,91
9,91
10,96
10,96
6,101
2,101
4,105
7,105
1,106
2,106
4,110
5,110
6,111
7,111
10,115
9,115
10,116
4,116
10,120
2,120
4,121
10,121
8,125
1,125
7,126
5,126
9,132
10,132
8,133
8,133
7,136
4,136
6,137
8,137
3,141
3,141
9,144
8,144
1,145
2,145
9,148
4,148
8,149
4,149
10,152
8,152
3,153
9,153
3,156
4,156
2,157
6,157
4,161
10,161
8,163
2,163
6,167
8,167
1,173
4,173
7,173
2,173
5,177
1,177
5,185
5,185
10,192
5,192
8,193
8,193
8,193
7,193
7,197
1,197
9,200
1,200
2,203
4,203
3,203
7,203
9,206
10,206
7,207
4,207
4,210
3,210
2,211
7,211
9,216
4,216
1,220
6,220
3,224
8,224
5,227
2,227
10,228
2,228
