470,47
1470,147
1080,108
340,34
350,35
230,23
1800,180
380,38
390,39
1220,122
410,41
420,42
1310,131
1370,137
450,45
40,4
20,2
1330,133
490,49
1350,135
260,26
520,52
1840,184
540,54
550,55
560,56
830,83
580,58
590,59
1570,157
10,1
1760,176
1920,10
1070,107
30,3
220,22
320,32
70,7
80,8
1950,195
1920,192
110,11
120,12
130,13
140,14
150,15
170,17
160,16
1620,162
1440,144
270,27
510,51
250,25
240,24
360,36
50,5
210,21
1680,168
850,85
180,18
1050,105
1040,104
1030,103
1020,102
1010,101
1000,100
990,99
980,98
970,97
960,96
1110,111
940,94
300,30
1460,146
1730,173
1060,106
460,46
1810,181
1930,193
1100,110
1990,199
1120,112
1130,113
1140,114
1150,115
1160,116
1170,117
1770,177
1190,119
1200,120
570,57
900,90
1740,174
740,74
1410,141
640,64
650,65
660,66
910,91
760,76
690,69
700,70
710,71
290,29
840,84
620,62
500,50
750,75
1300,130
870,87
860,86
1900,190
730,73
1960,196
820,82
810,81
800,80
790,79
1700,170
1640,164
1790,179
1780,178
1550,155
930,93
1750,175
610,61
670,67
1670,167
1710,171
780,78
310,31
1590,159
1890,189
1660,166
1650,165
1390,139
440,44
1090,109
2000,200
1610,161
190,19
950,95
1980,198
1970,197
890,89
90,9
1940,194
720,72
1690,169
1910,191
600,60
1720,172
1880,188
1870,187
1860,186
1850,185
530,53
680,68
1510,151
330,33
880,88
770,77
1380,138
1630,163
1360,136
1830,183
1340,134
480,48
1320,132
430,43
1400,140
1290,129
1280,128
1270,127
400,40
1250,125
1240,124
1260,126
1230,123
1210,121
1500,150
200,20
1580,158
370,37
1560,156
1180,118
1540,154
1530,153
1520,152
630,63
1600,160
1490,149
1480,148
60,6
920,92
1450,145
280,28
1430,143
1420,142
1820,182
