2,7
6,7
1,8
9,8
9,9
5,9
8,9
3,13
8,13
9,14
6,14
1,18
7,18
9,19
7,19
8,23
7,23
6,24
9,24
9,28
7,28
9,29
2,29
8,33
4,33
3,34
4,34
2,38
2,38
3,39
7,39
8,43
9,43
1,46
5,46
9,48
9,48
7,51
5,51
7,52
4,52
5,56
5,56
1,59
3,59
3,60
7,60
3,64
4,64
6,67
6,67
9,68
8,68
6,72
4,72
10,75
9,75
4,78
4,78
10,79
9,79
4,80
3,80
3,84
2,84
1,89
10,89
7,94
9,94
5,99
3,99
3,104
5,104
5,109
5,109
4,112
8,112
10,113
9,113
5,114
10,114
7,117
2,117
4,118
8,118
2,119
8,119
1,122
2,122
3,123
2,123
10,124
8,124
4,127
5,127
9,128
6,128
