1,9,3,1,6
7,6,0,1,6
9,1,0,0,7
8,13,2,2,7
7,3,2,0,8
10,13,2,2,8
3,10,4,1,9
6,20,4,3,9
5,9,3,1,10
1,6,0,1,10
10,10,4,1,13
5,8,2,1,13
2,8,2,1,13
5,11,0,2,34
3,1,0,0,34
10,20,4,3,35
10,2,1,0,35
4,5,4,0,38
7,1,0,0,38
3,15,4,2,45
5,16,0,3,45
10,8,2,1,50
10,7,1,1,50
7,17,1,3,51
6,4,3,0,51
3,9,3,1,55
5,19,3,3,55
2,19,3,3,61
4,7,1,1,61
2,11,0,2,65
4,1,0,0,65
2,17,1,3,66
2,20,4,3,66
3,19,3,3,71
1,15,4,2,71
1,5,4,0,76
5,4,3,0,76
8,8,2,1,80
5,3,2,0,80
8,16,0,3,81
7,12,1,2,81
2,5,4,0,85
2,2,1,0,85
8,9,3,1,86
8,14,3,2,86
6,11,0,2,91
9,17,1,3,91
10,4,3,0,96
10,5,4,0,96
6,16,0,3,101
2,10,4,1,101
4,14,3,2,105
7,8,2,1,105
1,20,4,3,106
2,15,4,2,106
4,11,0,2,110
5,20,4,3,110
6,19,3,3,111
7,4,3,0,111
10,9,3,1,115
9,19,3,3,115
10,6,0,1,116
4,12,1,2,116
10,1,0,0,120
2,6,0,1,120
4,20,4,3,121
10,14,3,2,121
8,2,1,0,125
1,8,2,1,125
7,9,3,1,126
5,6,0,1,126
9,6,0,1,132
10,15,4,2,132
8,7,1,1,133
8,11,0,2,133
7,16,0,3,136
4,6,0,1,136
6,8,2,1,137
8,15,4,2,137
3,20,4,3,141
3,11,0,2,141
9,5,4,0,144
8,10,4,1,144
1,17,1,3,145
2,13,2,2,145
9,7,1,1,148
4,19,3,3,148
8,1,0,0,149
4,17,1,3,149
10,11,0,2,152
8,5,4,0,152
3,12,1,2,153
9,14,3,2,153
3,6,0,1,156
4,10,4,1,156
2,7,1,1,157
6,10,4,1,157
4,3,2,0,161
10,18,2,3,161
8,4,3,0,163
2,9,3,1,163
6,14,3,2,167
8,19,3,3,167
1,2,1,0,173
4,4,3,0,173
7,19,3,3,173
2,1,0,0,173
5,13,2,2,177
1,12,1,2,177
5,2,1,0,185
5,7,1,1,185
10,19,3,3,192
5,12,1,2,192
8,12,1,2,193
8,20,4,3,193
8,3,2,0,193
7,14,3,2,193
7,11,0,2,197
1,19,3,3,197
9,15,4,2,200
1,14,3,2,200
2,16,0,3,203
4,13,2,2,203
3,2,1,0,203
7,18,2,3,203
9,11,0,2,206
10,16,0,3,206
7,10,4,1,207
4,9,3,1,207
4,2,1,0,210
3,16,0,3,210
2,12,1,2,211
7,15,4,2,211
9,12,1,2,216
4,15,4,2,216
1,4,3,0,220
6,13,2,2,220
3,8,2,1,224
8,18,2,3,224
5,10,4,1,227
2,4,3,0,227
10,3,2,0,228
2,18,2,3,228
