400,40
280,28
790,79
300,30
310,31
320,32
330,33
340,34
350,35
360,36
1660,166
380,38
700,70
20,2
410,41
420,42
430,43
440,44
450,45
460,46
470,47
480,48
490,49
500,50
510,51
10,1
260,26
270,27
30,3
660,66
50,5
60,6
70,7
80,8
90,9
100,10
110,11
120,12
130,13
1430,143
140,14
250,25
240,24
230,23
880,88
1680,168
950,95
190,19
520,52
170,17
160,16
890,89
220,22
870,87
860,86
1630,163
840,84
830,83
820,82
810,81
800,80
790,29
780,78
900,90
910,91
920,92
930,93
940,94
200,20
960,96
970,97
980,98
990,99
1000,100
1010,101
1020,102
760,76
620,62
180,18
570,57
540,54
550,55
560,56
530,53
580,58
590,59
600,60
610,61
770,77
630,63
650,65
640,64
750,75
740,74
730,73
720,72
710,71
390,39
690,69
680,68
670,67
40,4
1520,152
1510,151
1170,117
1490,149
1480,148
1470,147
1460,146
1450,145
1440,144
1500,150
1420,142
1410,141
1400,140
1390,139
1380,138
1700,170
1370,137
1610,161
1690,169
210,21
1670,167
370,37
1650,165
1640,164
850,85
1620,162
1530,153
1600,160
1590,159
1580,158
1570,157
1560,156
1550,155
1540,154
1100,110
1180,118
150,15
1160,116
1150,115
1140,114
1130,113
1120,112
1110,111
1190,119
1090,109
1080,108
1070,107
1060,106
1050,105
1040,104
1030,103
1270,127
1350,135
1340,134
1330,133
1320,132
1310,131
1300,130
1290,129
1280,128
1360,136
1260,126
1250,125
1240,124
1230,123
1220,122
1210,121
1200,120
