290,29
200,20
210,21
220,22
230,23
240,24
250,25
260,26
270,27
280,28
20,2
300,30
310,31
320,32
330,33
340,34
350,35
360,36
10,1
180,18
190,19
30,3
40,4
50,5
60,6
70,7
80,8
90,9
110,11
120,12
130,13
140,14
150,15
160,16
170,17
100,10
630,63
620,62
610,61
600,60
590,59
580,58
570,57
560,56
550,55
640,64
650,65
660,66
670,67
680,68
690,69
700,70
710,71
720,72
530,53
540,54
370,37
380,38
390,39
400,40
410,41
420,42
430,43
440,44
460,46
470,47
480,48
490,49
500,50
510,51
520,52
450,45
1070,107
1060,106
1050,105
1040,104
1030,103
1020,102
1010,101
1000,100
990,99
980,98
1200,120
970,97
1080,108
1090,109
1100,110
1110,111
1120,112
1130,113
1140,114
1150,115
1160,116
1170,117
1180,118
1190,119
840,84
730,73
740,74
750,75
760,76
770,77
780,78
790,79
800,80
810,81
820,82
830,83
960,96
850,85
860,86
870,87
880,88
890,89
900,90
910,91
920,92
930,93
940,94
950,95
