5,7
8,7
5,8
5,8
4,9
8,9
8,10
10,10
9,23
4,23
10,28
8,28
9,33
9,33
2,38
6,38
10,39
4,39
8,97
10,97
2,101
5,101
1,105
9,105
3,109
3,109
10,113
9,113
5,117
6,117
8,121
9,121
3,125
4,125
3,129
8,129
2,134
2,134
7,137
10,137
5,138
8,138
8,141
6,141
6,149
9,149
1,152
7,152
4,157
10,157
6,165
6,165
4,166
9,166
6,170
6,170
1,173
7,173
6,174
5,174
2,178
4,178
6,181
6,181
7,182
10,182
3,186
8,186
2,189
1,189
10,190
8,190
1,194
9,194
5,197
6,197
7,198
7,198
5,202
2,202
7,205
10,205
9,206
10,206
10,207
7,207
6,210
1,210
3,212
1,212
7,215
7,215
4,215
3,215
6,217
7,217
2,220
9,220
9,222
1,222
9,225
3,225
7,227
7,227
1,230
2,230
9,232
5,232
2,235
7,235
4,235
2,235
2,237
8,237
8,240
8,240
1,242
10,242
3,246
7,246
1,247
1,247
