500,50
590,59
580,58
570,57
560,56
1150,115
150,15
530,53
490,49
510,51
600,60
520,52
480,48
470,47
1700,170
450,45
440,44
1730,173
1050,105
410,41
700,70
2040,204
780,78
770,77
760,76
750,75
670,67
950,95
720,72
710,71
20,2
1620,162
680,68
740,74
2340,234
650,65
640,64
630,63
620,62
610,61
990,99
200,20
190,19
1080,108
2300,230
2290,229
540,54
140,14
130,13
2260,226
390,39
100,10
90,9
80,8
70,7
60,6
50,5
40,4
30,3
400,40
220,22
210,21
1090,109
1670,167
360,36
350,35
340,34
330,33
320,32
370,37
290,29
280,28
2250,225
260,26
250,25
240,24
230,23
300,30
1280,128
1290,129
1300,130
1310,131
1320,132
1330,133
1340,134
2530,253
1360,136
1270,127
1610,161
1250,125
1970,197
1230,123
960,96
1210,121
1200,120
1190,119
1180,118
1470,147
1560,156
1550,155
1540,154
690,69
1520,152
1510,151
1500,150
2360,236
1480,148
1370,137
1460,146
1450,145
1440,144
2120,212
1420,142
910,91
1400,140
980,98
1380,138
870,87
1220,122
1350,135
940,94
930,93
920,92
2400,240
1690,169
890,89
880,88
1160,116
860,86
850,85
840,84
830,83
820,82
810,81
1710,171
790,79
1170,117
420,42
970,97
550,55
1140,114
1130,113
1120,112
1110,111
1100,110
380,38
180,18
1060,106
1790,179
430,43
1030,103
1020,102
1010,101
120,12
110,11
800,80
2210,221
2220,222
2230,223
1070,107
270,27
1000,100
2270,227
2280,228
160,16
170,17
2310,231
2320,232
2330,233
2200,220
2190,219
2180,218
2170,217
2160,216
2150,215
2140,214
2130,213
1430,143
2110,211
2100,210
1490,149
2090,209
2470,247
2590,259
2580,258
2570,257
2560,256
2550,255
2540,254
730,73
2510,251
2520,252
1930,193
2490,249
2480,248
660,66
2460,246
2450,245
2440,244
2430,243
2420,242
2410,241
1410,141
2390,239
2380,238
2370,237
2600,260
2350,235
900,90
1810,181
1800,180
1390,139
1780,178
1770,177
1760,176
1750,175
1740,174
1040,104
1720,172
2240,224
460,46
1820,182
1680,168
310,31
1660,166
1650,165
1640,164
2050,205
1530,153
1260,126
1600,160
1590,159
1580,158
1570,157
1950,195
2070,207
2060,206
1630,163
10,1
2030,203
2020,202
2010,201
2000,200
1990,199
1980,198
1970,124
1960,196
2080,208
1940,194
2500,250
1920,192
1910,191
1900,190
1850,185
1880,188
1870,187
1860,186
1890,189
1840,184
1830,183
