9,12,1,2,7
7,20,4,3,7
5,5,4,0,8
3,14,3,2,8
7,6,0,1,10
5,19,3,3,10
10,19,3,3,13
3,6,0,1,13
8,1,0,0,18
6,7,1,1,18
7,19,3,3,23
9,19,3,3,23
4,16,0,3,25
4,19,3,3,25
10,11,0,2,28
7,2,1,0,28
2,3,2,0,30
4,8,2,1,30
1,15,4,2,33
3,4,3,0,33
5,6,0,1,38
1,18,2,3,38
9,18,2,3,40
3,13,2,2,40
6,5,4,0,43
4,20,4,3,43
10,5,4,0,45
10,7,1,1,45
7,15,4,2,53
2,7,1,1,53
6,18,2,3,56
7,7,1,1,56
4,9,3,1,61
1,16,0,3,61
8,3,2,0,66
6,2,1,0,66
4,17,1,3,66
8,18,2,3,66
5,20,4,3,76
7,13,2,2,76
1,4,3,0,76
4,2,1,0,76
9,17,1,3,81
9,11,0,2,81
5,1,0,0,86
7,5,4,0,86
4,5,4,0,91
1,13,2,2,91
2,17,1,3,101
9,15,4,2,101
1,2,1,0,101
8,14,3,2,101
3,1,0,0,106
2,8,2,1,106
3,2,1,0,110
8,6,0,1,110
8,8,2,1,111
8,20,4,3,111
8,9,3,1,115
8,17,1,3,115
3,18,2,3,121
4,10,4,1,121
1,12,1,2,121
1,7,1,1,121
9,6,0,1,123
6,20,4,3,123
9,7,1,1,131
5,9,3,1,131
4,1,0,0,135
9,4,3,0,135
8,2,1,0,136
9,16,0,3,136
10,12,1,2,140
10,16,0,3,140
1,1,0,0,145
8,4,3,0,145
2,15,4,2,148
3,7,1,1,148
2,18,2,3,149
9,9,3,1,149
6,16,0,3,149
3,8,2,1,149
3,12,1,2,150
10,6,0,1,150
3,11,0,2,151
2,11,0,2,151
4,14,3,2,153
6,12,1,2,153
10,15,4,2,155
8,7,1,1,155
8,13,2,2,156
4,3,2,0,156
10,17,1,3,158
9,2,1,0,158
1,14,3,2,159
9,3,2,0,159
3,15,4,2,160
4,18,2,3,160
9,5,4,0,161
3,16,0,3,161
3,17,1,3,163
8,19,3,3,163
2,14,3,2,165
3,3,2,0,165
5,17,1,3,168
3,9,3,1,168
7,11,0,2,170
9,13,2,2,170
