380,38
10,1
270,27
170,17
360,36
240,24
230,23
420,42
210,21
600,60
190,19
300,30
260,26
800,80
710,71
770,77
30,3
40,4
50,5
60,6
570,57
810,81
490,49
620,62
110,11
120,12
130,13
220,22
500,50
440,44
350,35
460,46
470,47
480,48
550,55
430,43
510,51
330,33
530,53
650,65
740,74
340,34
580,58
290,29
370,37
790,79
320,32
520,52
860,86
150,15
250,25
100,10
80,8
390,39
70,7
900,90
720,72
750,75
20,2
450,45
880,88
630,63
160,16
690,69
410,41
830,83
310,31
850,85
280,28
180,18
590,59
890,89
840,84
200,20
560,56
730,73
610,61
880,78
90,9
820,82
870,87
400,40
640,64
540,54
660,66
670,67
680,68
760,76
700,70
140,14
