10,10,4,1,7
10,8,2,1,7
4,15,4,2,8
4,3,2,0,8
2,16,0,3,9
1,13,2,2,9
3,10,4,1,12
5,19,3,3,12
3,6,0,1,14
3,14,3,2,14
8,8,2,1,75
4,16,0,3,75
5,10,4,1,80
2,13,2,2,80
7,2,1,0,82
4,1,0,0,82
7,15,4,2,85
9,11,0,2,85
10,4,3,0,88
5,8,2,1,88
8,20,4,3,95
10,6,0,1,95
8,19,3,3,98
2,12,1,2,98
6,11,0,2,103
3,18,2,3,103
7,9,3,1,105
1,5,4,0,105
9,10,4,1,108
9,14,3,2,108
4,14,3,2,110
10,18,2,3,110
10,5,4,0,113
7,6,0,1,113
3,4,3,0,118
3,9,3,1,118
9,19,3,3,126
8,6,0,1,126
10,2,1,0,131
3,19,3,3,131
10,17,1,3,132
9,17,1,3,132
7,10,4,1,137
4,7,1,1,137
1,20,4,3,141
5,1,0,0,141
7,1,0,0,141
9,20,4,3,141
1,2,1,0,142
1,4,3,0,142
10,15,4,2,145
1,1,0,0,145
4,20,4,3,147
5,2,1,0,147
3,12,1,2,152
10,3,2,0,152
3,15,4,2,155
8,7,1,1,155
7,14,3,2,157
4,12,1,2,157
9,15,4,2,159
4,11,0,2,159
1,15,4,2,163
2,17,1,3,163
9,1,0,0,164
9,2,1,0,164
3,20,4,3,168
6,15,4,2,168
9,5,4,0,169
3,16,0,3,169
8,3,2,0,173
8,12,1,2,173
3,5,4,0,174
3,7,1,1,174
7,19,3,3,178
1,17,1,3,178
2,3,2,0,179
1,18,2,3,179
3,13,2,2,183
6,1,0,0,183
2,1,0,0,184
10,16,0,3,184
4,8,2,1,189
8,1,0,0,189
8,13,2,2,194
8,9,3,1,194
1,6,0,1,198
3,3,2,0,198
9,6,0,1,199
5,15,4,2,199
2,20,4,3,203
6,8,2,1,203
9,18,2,3,204
1,19,3,3,204
8,14,3,2,208
2,8,2,1,208
10,9,3,1,209
4,17,1,3,209
3,8,2,1,213
1,12,1,2,213
5,17,1,3,214
7,13,2,2,214
8,5,4,0,219
9,3,2,0,219
8,2,1,0,223
2,11,0,2,223
6,4,3,0,224
8,4,3,0,224
1,8,2,1,229
7,20,4,3,229
