330,33
230,23
240,24
250,25
260,26
270,27
280,28
290,29
300,30
310,31
320,32
20,2
340,34
350,35
360,36
370,37
380,38
390,39
400,40
410,41
420,42
10,1
210,21
220,22
30,3
40,4
50,5
60,6
70,7
80,8
90,9
100,10
110,11
130,13
140,14
150,15
160,16
170,17
180,18
190,19
200,20
120,12
730,73
720,72
710,71
700,70
690,69
680,68
670,67
660,66
650,65
640,64
740,74
750,75
760,76
770,77
780,78
790,79
800,80
810,81
820,82
830,83
840,84
620,62
630,63
430,43
440,44
450,45
460,46
470,47
480,48
490,49
500,50
510,51
530,53
520,52
610,61
600,60
590,59
580,58
570,57
560,56
550,55
540,54
1250,125
1240,124
1230,123
1220,122
1210,121
1200,120
1190,119
1180,118
1170,117
1160,116
1150,115
1140,114
1400,140
1130,113
1260,126
1270,127
1280,128
1290,129
1300,130
1310,131
1320,132
1330,133
1340,134
1350,135
1360,136
1370,137
1380,138
1390,139
980,98
850,85
860,86
870,87
880,88
890,89
900,90
910,91
920,92
930,93
940,94
950,95
960,96
970,97
1120,112
990,99
1000,100
1010,101
1020,102
1030,103
1040,104
1050,105
1060,106
1070,107
1080,108
1090,109
1100,110
1110,111
