50,5
520,52
760,76
340,34
150,15
500,50
1320,132
370,37
100,10
590,59
70,7
430,43
90,9
690,69
40,4
30,3
880,88
480,48
380,38
960,96
450,45
910,91
60,6
420,42
400,40
230,23
390,39
540,54
270,27
1430,143
530,53
130,13
550,55
560,56
770,77
810,81
240,24
110,11
170,17
180,18
190,19
200,20
1280,128
1210,121
410,41
1160,116
250,25
260,26
210,21
710,71
300,30
1400,140
320,32
330,33
1220,122
600,60
730,73
1290,129
280,28
440,44
900,90
1200,120
890,89
490,49
870,87
930,93
570,57
840,84
830,83
360,36
980,98
940,94
950,95
460,46
970,97
860,86
1420,126
1000,100
1010,101
1020,102
470,47
800,80
1450,145
350,35
1170,117
1040,104
630,63
640,64
650,65
1030,103
670,67
680,68
700,70
20,2
790,79
780,78
850,85
620,62
1340,134
80,8
720,72
1270,127
1250,125
1420,142
1090,109
510,51
920,92
1300,130
1310,131
120,12
1330,133
160,16
1350,135
1360,136
1370,137
1380,138
1390,139
310,31
740,74
990,99
290,29
660,66
580,58
1120,112
1440,144
750,75
1050,105
1060,106
1070,107
1080,108
10,1
1100,110
1110,111
1130,113
140,14
1140,114
1150,115
1410,141
610,61
1180,118
1190,119
820,82
220,22
1240,124
1230,123
