20,2
810,81
280,28
740,74
440,44
400,40
710,71
250,25
240,24
1300,130
660,66
230,23
1320,132
1080,108
160,16
600,60
500,50
410,41
610,61
370,37
120,12
380,38
140,14
90,9
1140,114
420,42
60,6
950,95
700,70
1220,122
750,75
520,52
110,11
490,49
860,86
510,51
870,87
530,53
30,3
550,55
900,90
330,33
260,26
760,76
1010,101
970,97
360,36
130,13
340,34
170,17
1050,105
820,82
1230,123
430,43
1030,103
910,91
1400,140
1170,117
1180,118
830,83
1060,106
590,59
580,58
640,64
80,8
940,94
450,45
220,22
200,20
920,92
1130,113
1240,124
1040,104
960,96
50,5
980,98
470,47
290,29
650,65
460,46
690,69
350,35
890,89
70,7
620,62
630,63
1000,10
1200,120
1290,129
480,48
570,57
670,67
10,1
730,73
1350,135
540,54
880,88
680,68
300,30
1390,139
1370,137
150,15
1260,126
1250,125
850,85
1270,127
1020,102
1150,115
1100,110
1310,131
1110,77
1330,133
790,79
990,99
1360,136
1190,119
190,19
1340,134
1070,107
840,84
40,4
560,56
800,80
1280,128
1380,138
930,93
100,100
770,111
1210,121
180,18
1090,109
210,21
310,31
1120,112
390,39
320,32
720,72
1160,116
270,27
780,78
