20,2
10,1
140,14
160,16
150,15
200,20
120,12
110,11
1090,109
800,80
70,7
60,6
1270,127
50,5
40,4
470,47
490,49
480,48
30,3
1220,122
450,45
440,44
430,43
420,42
190,19
410,41
390,39
500,50
510,51
530,53
520,52
540,54
1020,102
170,17
570,57
830,83
90,9
370,37
920,92
180,18
400,40
130,13
210,21
220,22
230,23
240,24
250,25
1440,144
630,63
290,29
1370,137
310,31
1320,132
330,33
340,34
350,35
380,38
360,36
1390,139
910,91
900,90
820,82
890,89
880,88
780,78
860,86
850,85
840,84
580,58
920,56
930,93
940,94
950,95
960,96
1360,136
1060,106
990,99
1000,100
1010,101
1350,135
730,73
80,8
620,62
600,60
610,61
810,81
270,27
640,64
650,65
660,66
670,67
680,68
700,70
690,69
790,79
870,87
770,77
760,76
750,75
740,74
720,72
710,71
1250,125
1260,126
590,59
1280,128
1290,129
1300,130
1310,131
320,32
1200,120
1340,134
1070,107
970,97
300,30
1380,138
280,28
1400,140
1410,141
1420,142
1430,143
260,26
1450,145
1130,113
1030,103
1040,104
1050,105
980,98
550,55
1080,108
100,10
1100,110
1110,111
1120,112
1240,124
1150,115
1140,114
1160,116
1170,117
1180,118
1190,119
1330,133
1210,121
460,46
1230,123
