6,7
1,8
9,9
10,22
8,25
1,26
5,28
3,28
5,30
10,30
6,33
10,33
7,35
5,35
3,40
10,40
1,44
7,44
2,45
8,45
1,49
8,49
7,50
8,50
2,51
7,51
3,54
1,54
9,55
4,55
1,61
6,61
6,66
2,66
3,69
2,69
7,71
9,71
1,72
4,72
7,72
2,72
6,76
8,76
9,77
9,77
8,81
4,81
8,81
2,82
9,82
2,82
6,86
2,86
3,86
7,87
3,87
4,87
3,91
7,91
4,91
1,92
4,92
5,92
7,96
4,96
5,96
5,97
1,97
3,97
6,97
3,97
4,97
4,101
8,101
10,101
5,102
3,102
2,102
7,106
7,106
8,106
4,112
9,112
10,112
4,112
1,112
2,112
5,113
2,113
7,113
10,117
9,117
7,117
1,117
8,117
3,117
8,118
7,118
2,118
2,122
8,122
4,122
8,123
4,123
1,123
3,128
1,128
3,128
