420,42
640,64
320,32
40,4
240,24
460,46
480,48
370,37
490,49
160,16
140,14
590,59
430,43
390,39
470,47
90,9
760,76
540,54
310,31
680,68
290,29
180,18
800,80
130,13
620,62
440,44
700,70
300,30
100,10
410,41
450,45
770,77
120,12
80,8
600,60
200,20
790,79
10,1
550,55
190,19
660,6
340,34
710,71
400,40
750,58
560,56
520,52
500,50
720,72
210,21
610,61
30,3
740,74
350,35
220,22
510,51
630,63
110,11
360,36
660,66
20,2
260,26
270,27
570,57
50,5
730,73
330,33
280,28
230,23
690,69
650,65
670,67
580,75
250,25
170,17
150,15
70,7
780,78
530,53
380,38
